"i like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing."		0.1765  0.4118  0.4118
"i looove their eggplant pizza, as well as their pastas!"		0.3333  0.5556  0.1111
i love margherita pizza ‰ÛÒ i looove east village pizza		0.2632  0.3684  0.3684
i love their chicken pasta cant remember the name but is sooo good		0.1538  0.5385  0.3077
i love their thai		0.2000  0.2000  0.6000
i loved everythig about it-especially the shows and actors.		0.3636  0.3636  0.2727
i ordered the smoked salmon and roe appetizer and it was off flavor.		0.1538  0.3846  0.4615
i ordered the vitello alla marsala and i was pretty impressed.		0.1333  0.3333  0.5333
"i paid just about $60 for a good meal, though :)"		0.3846  0.0000  0.6154
"i picked the grilled black cod as my entree, which i absolutely devoured while someone commented that the grilled salmon dish was better."		0.2593  0.2593  0.4815
i really like both the scallops and the mahi mahi (on saffron risotto-yum!).		0.4706  0.2941  0.2353
i really recommend the very simple unda (egg) rolls.		0.6154  0.3077  0.0769
i recieved prompt service with a smile.		0.1111  0.4444  0.4444
"i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."		0.4000  0.4400  0.1600
"i showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for)."		0.3548  0.2258  0.4194
"i tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose."		0.2632  0.3158  0.4211
i think i've had some the best meals of my life at minnow.		0.2308  0.5385  0.2308
i think the pizza is so overrated and was under cooked.		0.2222  0.5556  0.2222
i thought i had died and gone to heaven.		0.0000  0.4545  0.5455
i thought the restaurant was nice and clean.		0.4444  0.3333  0.2222
"i took one bite from the $24 salmon, and i have never, in the 17 years i have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in flatbush farms."		0.2432  0.4324  0.3243
i tried a couple other dishes but wasn't too impressed.		0.5455  0.3636  0.0909
i was almost amused by the fact that she was turning away customers at 9pm on a friday night because she 'had a bbq to go to' that night - wtf??		0.1034  0.4828  0.4138
i was here a few weeks back and we had the worst customer service experience at a restaurant ever.		0.4000  0.3333  0.2667
"i was shocked that my friends wanted to stay after the waitress said, 'can i help you' and 'how many are in your party.'"		0.2222  0.2222  0.5556
i was speechless by the horrible food.		0.1429  0.7143  0.1429
"i was there for brunch recently, and we were tag teamed by a waitress and a waiter."		0.3846  0.3077  0.3077
i was visiting new york city with a friend and we discovered this really warm and inviting restaurant.		0.5714  0.1905  0.2381
i wasn't here for the pizza so i can't comment on that yet but what i had was very good.		0.1765  0.4706  0.3529
"i wasn't thrilled to have to wait on line for thirty minutes, but i guess that's the price you pay for a popular place."		0.4828  0.4138  0.1034
i went there for lunch and it was not as good as i expected from the reviews i read.		0.4118  0.3529  0.2353
i will be out with friends and all of a sudden i am hungry and i only crave one thing... their pizza.		0.1176  0.5294  0.3529
"i wish i could like this place more, and i wish someone would retrain the staff."		0.1053  0.2632  0.6316
i would definitely recommend sea if you like thai cuisine!		0.2667  0.3333  0.4000
i would not expect this for a $55 dinner.		0.4286  0.2857  0.2857
"i would recommend roxy's for that, but not for their food."		0.2222  0.4444  0.3333
i would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.		0.5714  0.2381  0.1905
i'd be horrified if my staff were turning away customers so early and so rudely!		0.4667  0.3333  0.2000
i'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.		0.3333  0.2381  0.4286
"i'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty."		0.2800  0.2800  0.4400
"i'm a friendly person, so i wouldn't mind had she not been so nasty and gotten so personal."		0.4118  0.4118  0.1765
i'm not even going to bother to describe it; it speaks for itself.		0.4000  0.2000  0.4000
i'm not picky - but it was actually gross.		0.3333  0.1111  0.5556
i'm still mad that i had to pay for lousy food.		0.1818  0.1818  0.6364
"i've also been amazed at all the new additions in the past few years: a new jazz bar, the most fantastic dining garden, the best thin crust pizzas, and now a lasagna menu which is to die for (these are not your average lasagnas)!"		0.3488  0.3023  0.3488
"i've been to sapphire twice and both times the food was fine, if not good."		0.3077  0.6154  0.0769
i've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (i'm a daring eater but not that daring).		0.2963  0.2593  0.4444
i've had my fair share of modern japanese and this spot delivers.		0.1538  0.7692  0.0769
i've never had bad service and the fish is fresh and delicious.		0.2727  0.3636  0.3636
i've waited over one hour for food.		0.2857  0.4286  0.2857
if it seemed possible to do so while there i would have fought my bill since my dinner portion of my meal was inedible!		0.4000  0.2000  0.4000
"if the weather is nice, try to snag an outside table."		0.4545  0.2727  0.2727
"if you are going for the food, it will not be worth it."		0.3333  0.2222  0.4444
"if you are looking for a good quality, cheap eats - this is the place."		0.4667  0.2667  0.2667
"if you don't like it, i don't know what to tell you."		0.4118  0.1765  0.4118
"if you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."		0.4839  0.1613  0.3548
"if you go here, do it on his off-night."		0.0000  0.4000  0.6000
"if you go, try the marinara/arrabiatta sauce, the mozzarella en carozza is mmmmmmmm..... everything is just delicious."		0.1429  0.3333  0.5238
if you like spicy food get the chicken vindaloo.		0.2727  0.2727  0.4545
if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.		0.1515  0.2424  0.6061
if you want good authentic thai this place is not the place to go.		0.3333  0.2000  0.4667
"if you're daring, try the balsamic vinegar over icecream, it's wonderful!"		0.3333  0.2667  0.4000
"if you're into being lost when you're just five feet from your table then hey, that's a good thing."		0.2381  0.1905  0.5714
"if you‰Ûªre planning to come here, make sure that your date is someone whom you really like since you‰Ûªll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!)."		0.2642  0.3774  0.3585
"immediately after we paid, the waiter took the money and said, okay, you guys are outta here."		0.3333  0.2381  0.4286
"in about 12 minutes, the thing is gone."		0.8571  0.1429  0.0000
"in an area sadly lacking in decent thai food, this is one of the best spots."		0.2000  0.3333  0.4667
"in fact, it appears he is going to go postal at any moment."		0.3333  0.1111  0.5556
in summer-eat outside on a terrace (another great feature of suan)!!!		0.5385  0.0769  0.3846
"in the summer months, the back garden area is really nice."		0.6364  0.0909  0.2727
"indo chinese food, pretty good..."		0.2222  0.3333  0.4444
indoor was very cozy and cute.		0.4000  0.2000  0.4000
ingredients are organic which is a real plus for me.		0.3333  0.2222  0.4444
"inside is a little cramped, but to be expected."		0.4286  0.2857  0.2857
"interesting selection, good wines, service fine, fun decor."		0.2667  0.1333  0.6000
"it doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal."		0.3333  0.3704  0.2963
it is a lot of fun with live entertainment and all kinds of disney type special effects.		0.1176  0.3529  0.5294
it is also extremely well priced.		0.0000  0.3333  0.6667
it is obvious that no one in the restaurant has any idea about or experience with japanese cuisine.		0.6364  0.1818  0.1818
it is one the nicest outdoor restaurants i have ever seen in ny--i am from italy and this place rivals the ones in my country.		0.2381  0.5238  0.2381
it is quite a spectacular scene i'll give them that.		0.1111  0.3333  0.5556
it is simply amazing.		0.6667  0.3333  0.0000
it is so romantic.		1.0000  0.0000  0.0000
"it is terrific, as is the value."		0.3333  0.0000  0.6667
it is thick and slightly soggy.		0.2000  0.6000  0.2000
it is very overpriced and not very tasty.		0.3333  0.3333  0.3333
it just wasn't thai.		0.2000  0.0000  0.8000
"it may be a bit packed on weekends, but the vibe is good and it is the best french food you will find in the area."		0.3684  0.1579  0.4737
"it melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery."		0.2941  0.5882  0.1176
it was $14 not really bad for a pound of pastrami-but it didn't have much taste-i've had better for less elsewhere!		0.2941  0.4118  0.2941
it was divine melts in your mouth.		0.5714  0.2857  0.1429
it was really good pizza.		0.6000  0.4000  0.0000
"it was served with skin, over a bed of extremely undercooked spinach and mashed potatoes."		0.3333  0.3333  0.3333
it was totally overpriced- fish and chips was about $15....		0.4444  0.2222  0.3333
it's a nice place to relax and have conversation.		0.1111  0.2222  0.6667
it's a perfect place to have a amanzing indian food.		0.3636  0.3636  0.2727
it's a rather cramped and busy restaurant and it closes early.		0.4545  0.3636  0.1818
it's a small cute restaurant.		0.5714  0.2857  0.1429
it's all about the food !!		0.2000  0.6000  0.2000
"it's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor."		0.3684  0.2632  0.3684
it's cuz it's so good you need to taste it!!!		0.4667  0.2667  0.2667
it's delicious!		0.3333  0.3333  0.3333
"it's just average, just shredded, no seasoning on it."		0.3846  0.3846  0.2308
it's simply the best meal in nyc.		0.2222  0.4444  0.3333
it's the only place you can get yummy authentic japanese comfort food.		0.2000  0.4000  0.4000
it's to die for!		0.0000  0.8000  0.2000
it's very spicy but not offensive.		0.2000  0.6000  0.2000
it‰Ûªs just you and your date and an occasional cute ‰Û÷excuse me‰Ûª before the waiter opens the little curtain to your booth!		0.1379  0.4483  0.4138
"its dark, and cozy.. there is always jazz music playing when we go."		0.0909  0.1818  0.7273
ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.		0.3600  0.2400  0.4000
just awsome.		0.6667  0.0000  0.3333
"just because it's cheap does not mean the portions are small or the food is nasty, it is great!"		0.1579  0.5789  0.2632
just go to yamato and order the red dragon roll.		0.2727  0.4545  0.2727
just not good at all.		0.0000  0.6000  0.4000
"just straight up cheap, good food."		0.2222  0.3333  0.4444
"kind, attentive wait staff."		0.1429  0.7143  0.1429
"la rosa waltzes in, and i think they are doing it the best."		0.3333  0.5333  0.1333
"leon is an east village gem: casual but hip, with well prepared basic french bistro fare, good specials, a warm and lively atmosphere."		0.2903  0.3226  0.3871
less than three minutes passed before i found myself doubled over the toilet.		0.3333  0.5556  0.1111
lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in brooklyn.		0.5263  0.2632  0.2105
"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice."		0.2000  0.3333  0.4667
"lobster was good, nothing spectacular."		0.4000  0.6000  0.0000
"look, the appetizers were really good."		0.2857  0.5714  0.1429
"looking around, i saw a room full of new yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen."		0.3226  0.4516  0.2258
love the atmosphere - felt like i was in paris.		0.3077  0.4615  0.2308
love the food.		0.0000  0.6667  0.3333
"love the scene first off- the place has a character and nice light to it..very fortunate, location wise."		0.3333  0.2381  0.4286
"luckily we saved room for the bbq salmon, sea bass and crispy duck."		0.3529  0.5294  0.1176
maggot in the food!		0.3333  0.6667  0.0000
maitre-d-'eat and get out'		0.3333  0.3333  0.3333
make sure you have the spicy scallop roll.. .		0.2308  0.6154  0.1538
mazing interior.		0.3333  0.3333  0.3333
mermaid inn is an overall good restaurant with really good seafood.		0.4667  0.2667  0.2667
mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).		0.3684  0.4737  0.1579
"mistakes happen, but they are usually accompanied by an apology, perhaps even a glass of wine...but not the grunt that we received from the al di la staff."		0.2000  0.2800  0.5200
mmmmm... it was delicious.		0.3333  0.3333  0.3333
mmmmmmmmmmmmmmm so delicious		0.0000  0.3333  0.6667
"most importantly, food is excellent."		0.2000  0.6000  0.2000
most of the booths allow you to sit next to eachother without looking like 'that' couple.		0.3529  0.2353  0.4118
"most of the servers are very attentive, friendly and quite attractive."		0.3333  0.6667  0.0000
"moules were excellent, lobster ravioli was very salty!"		0.5556  0.3333  0.1111
much of the time it seems like they do not care about you.		0.1429  0.2857  0.5714
murray won't do it.		0.8000  0.0000  0.2000
mussles and calamari were superb saturday evening.		0.3333  0.5556  0.1111
my boyfriend had prime rib it was good .		0.4444  0.0000  0.5556
my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque.		0.3684  0.3158  0.3158
my chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.		0.3846  0.4615  0.1538
my chow fun and chow see was really bland and oily.		0.3636  0.3636  0.2727
"my father had the flank steak which was very good, and my mother had the swordfish."		0.4545  0.3636  0.1818
my friend devoured her chicken and mashed potatos.		0.1111  0.1111  0.7778
my friend got the mushroom pizza which tasted better.		0.5455  0.1818  0.2727
"my friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good."		0.1600  0.4800  0.3600
"my girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that i was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant."		0.2683  0.3171  0.4146
"my husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had."		0.3478  0.3043  0.3478
my husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!		0.4211  0.3158  0.2632
"my husbands was perfect, my was well done and dry."		0.8000  0.2000  0.0000
"my main concern was the sanity of the food that was being sent out to myself and others, but i would be lying is i said that as someone who has worked in restaurants since the age of fifteen i was expecting at least a minimal effort on the part of the restaurant to amend the situation."		0.2308  0.3333  0.4359
"my mom originally introduced me to this place, but even she (being indian) feels the food can be somewhat over the top spicy and far too oily."		0.3478  0.1739  0.4783
"my party had the bbe $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!"		0.2381  0.4762  0.2857
my quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.		0.2667  0.4667  0.2667
"my wife and i always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story."		0.2000  0.2000  0.6000
my wife and i ate here earlier this week and have not stopped ranting and raving about the food.		0.1176  0.2941  0.5882
my wife had barely touched that mess of a dish.		0.4444  0.3333  0.2222
my wife had the fried shrimp which are huge and loved it.		0.1818  0.2727  0.5455
never got an explanation as to what was going on.		0.5714  0.1429  0.2857
never have i had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c i live in a walkup) who always seem disappointed with their tips.		0.1935  0.5806  0.2258
"never swaying, never a bad meal, never bad service..."		0.2222  0.4444  0.3333
"nevertheless, i finished my plate, and that's when i found a maggot in mushroom sauce at the bottom."		0.3684  0.4211  0.2105
"nice atmosphere, the service was very pleasant and the desert was good."		0.6364  0.2727  0.0909
"no desert menu, no apology, nothing!!!!!!"		0.0000  0.5714  0.4286
no gimmicks here -- the food speaks for itself in its freshness and preparation.		0.0000  0.2727  0.7273
"nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything."		0.4667  0.1333  0.4000
none was made so i hung up.		0.2000  0.6000  0.2000
noodle pudding is exactly the type of service and food i enjoy.		0.2667  0.5333  0.2000
noodles with shrimp and chicken and coconut juice is the must!		0.2727  0.3636  0.3636
not a very fancy place but very good chinese style indian food.		0.1538  0.5385  0.3077
not cheap but very yummy.		0.3333  0.3333  0.3333
not impressed with the food.		0.0000  0.3333  0.6667
not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.		0.2941  0.4118  0.2941
"not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate dÌ©cor will make you feel like you‰Ûªre no longer in the city."		0.3333  0.3333  0.3333
"not only is the cuisine the best around, the service has always been attentive and charming."		0.3636  0.2727  0.3636
not only is the food		0.0000  1.0000  0.0000
"not sure where the previous reviewer, lonk, dined, but saul is in a great neighborhood and has great food!"		0.3684  0.2632  0.3684
not the typical nyc gimmick theme restaurant.		0.4444  0.2222  0.3333
not what i would expect for the price and prestige of this location.		0.4444  0.3333  0.2222
not worth it.		0.3333  0.3333  0.3333
"oh speaking of bathroom , the mens bathroom was disgusting."		0.3077  0.3077  0.3846
"oh, and there's hookah."		0.6000  0.2000  0.2000
okay-i don't mind the oily part (cause most are cooked that way) but it was way too bland.		0.5882  0.2353  0.1765
"on our last visit, they skipped over our name on the list, leaving us waiting an extra hour for a table."		0.3333  0.4000  0.2667
"on the way out, we heard of other guests complaining about similar issues."		0.5385  0.3077  0.1538
"once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!"		0.2800  0.3200  0.4000
"once you step into cosette, you're miraculously in a small, off-the-beaten path parisian bistro."		0.1053  0.2105  0.6842
one of the best hot dogs i have ever eaten.		0.2222  0.4444  0.3333
"one special roll and one regular roll is enough to fill you up, but save room for dessert!"		0.2941  0.2941  0.4118
"one would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so."		0.4000  0.3429  0.2571
only complaint is the pricing--i believe it would be more reasonable to pay a dollar less on each item listed on the menu.		0.4706  0.2353  0.2941
"only drawback - they won't toast your bagel, and they don't make eggs for the bagel."		0.3158  0.3684  0.3158
"other guests enjoyed pizza, santa fe chopped salad and fish and chips."		0.2353  0.6471  0.1176
our food was great too!		0.8000  0.2000  0.0000
our server was very helpful and friendly.		0.6000  0.0000  0.4000
"our waitress wasn't mean, but not especially warm or attentive either."		0.3077  0.3846  0.3077
over all it was a very nice romantic place .		0.2857  0.4286  0.2857
over all the looks of the place exceeds the actual meals.		0.2222  0.2222  0.5556
"over the years the host, vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor."		0.2727  0.2121  0.5152
"overall the food quality was pretty good, though i hear the salmon is much better when it hasn't sat cooling in front of the guest."		0.2400  0.3200  0.4400
"overall, decent food at a good price, with friendly people."		0.3846  0.5385  0.0769
overpriced and not tasty		0.6667  0.3333  0.0000
overpriced japanese food with mediocre service		0.1111  0.3333  0.5556
patroon features a nice cigar bar and has great staff.		0.4615  0.0000  0.5385
"paul, the maitre d', was totally professional and always on top of things."		0.5455  0.0909  0.3636
people are always friendly.		0.0000  0.0000  1.0000
"personally i like the margherita pizza better, but they are all good."		0.6154  0.0769  0.3077
"pizza - the only pizza in nyc that should not have additional toppings - the crust tastes like the best, freshly baked bread!"		0.2963  0.2963  0.4074
pizza here is consistently good.		0.4000  0.6000  0.0000
"pizza is terrific, as is homemade pasta."		0.1429  0.4286  0.4286
pizza was a little soggy.		0.6000  0.2000  0.2000
"planet thailand has always been a hit with me , i go there usually for the sushi, which is great , the thai food is excellent too ."		0.3200  0.2800  0.4000
polite acknowledgement is out;		0.6667  0.0000  0.3333
poor service and management		0.4000  0.0000  0.6000
possibly the most romantic restaurant in the city		0.4286  0.1429  0.4286
price and quality of fish alone will keep us from making a return visit.		0.1818  0.3636  0.4545
"price is high but the food is good, so i would come back again."		0.3077  0.3077  0.3846
prices are fair across the board for both food and bev.		0.1111  0.3333  0.5556
prices too high for this cramped and unappealing resturant.		0.3333  0.1111  0.5556
"quacamole at pacifico is yummy, as are the wings with chimmichuri."		0.0000  0.3333  0.6667
quick and friendly service.		0.6000  0.4000  0.0000
"quite frankly, this is some of the worst sushi i have ever tried."		0.0909  0.4545  0.4545
quite simply it's like stepping out of manhattan and into a haven of tranquility.		0.2667  0.4000  0.3333
"raga's is a romantic, cozy restaurant."		0.4286  0.1429  0.4286
rao's has the best service and atmosphere in nyc.		0.1111  0.1111  0.7778
"rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation)."		0.4444  0.3704  0.1852
ravioli was good...but i have to say that i found everything a bit overpriced.		0.4615  0.3077  0.2308
raymond the bartender rocks!		0.0000  0.6000  0.4000
"red dragon roll - my favorite thing to eat, of any food group - hands down"		0.1429  0.4762  0.3810
"regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio."		0.4667  0.4667  0.0667
"reliable, fresh sushi"		0.2000  0.2000  0.6000
right off the l in brooklyn this is a nice cozy place with good pizza.		0.4667  0.2000  0.3333
"rude service, medicore food...there are tons of restaurants in ny...stay away from this one"		0.4000  0.3333  0.2667
salads are a delicious way to begin the meal.		0.6667  0.1111  0.2222
salads were fantastic.		0.6667  0.0000  0.3333
sauce was watery and the food didn't have much flavor.		0.3333  0.3333  0.3333
"seating is always prompt, though the restaurant does fill up in the evening."		0.3333  0.4444  0.2222
"servers are all different, greg is my favorite."		0.4286  0.1429  0.4286
"service here was great, food was fantastic."		0.5714  0.1429  0.2857
service is average.		0.6667  0.0000  0.3333
service is fast and friendly.		0.0000  0.0000  1.0000
"service is friendly, and never had a problem walking in and getting a table."		0.3636  0.1818  0.4545
"service is not exactly five star, but thats not really a big deal."		0.7692  0.0000  0.2308
service is not what one would expect from a joint in this price category.		0.4444  0.0000  0.5556
service is not what you are coming here for...		0.0000  0.4286  0.5714
service is top notch.		0.0000  0.3333  0.6667
service not the friendliest to our 'large party'!		0.4286  0.2857  0.2857
"service ok but unfriendly,filthy bathroom."		0.4286  0.1429  0.4286
service was also horrible and the ambience is not that great.		0.2857  0.5714  0.1429
service was also very good.		0.0000  0.3333  0.6667
"service was devine, oysters where a sensual as they come, and the price can't be beat!!!"		0.5333  0.2667  0.2000
service was good and food is wonderful.		0.0000  0.4286  0.5714
"service was just ok, it is not what you'd expect for $500."		0.3636  0.0909  0.5455
service was prompt and courteous.		0.4000  0.2000  0.4000
"service was prompt, friendly and great."		0.2857  0.2857  0.4286
service was quick.		0.0000  0.3333  0.6667
service was slow had to wait to order and get food although not crowded.		0.0909  0.5455  0.3636
"service was slow, but the people were friendly."		0.2857  0.0000  0.7143
"service was very good - prompt, attentive and non-intrusive."		0.0909  0.4545  0.4545
service was very prompt but slightly rushed.		0.0000  0.5714  0.4286
service was wonderful;		0.0000  0.3333  0.6667
service- friendly and attentive.		0.0000  0.2000  0.8000
"service, however, was excellent...and i liked the setting/atmosphere a lot."		0.5385  0.1538  0.3077
shame on this place for the horrible rude staff and non-existent customer service.		0.4667  0.2667  0.2667
she just nodded and walked off.		0.2857  0.4286  0.2857
"she replied 'well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded.'"		0.1579  0.4737  0.3684
"she then put the check down without asking if we were done, and came to check on the bill every two minutes, even though we were one of three occupied tables."		0.2353  0.4706  0.2941
she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food.		0.3333  0.2857  0.3810
"short and sweet ‰ÛÒ seating is great:it's romantic,cozy and private."		0.1538  0.3077  0.5385
simply some good tasting chinese food at incredible prices...		0.3077  0.4615  0.2308
skip dessert.		0.0000  0.0000  1.0000
"small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good."		0.5238  0.4286  0.0476
so delicious!!!!!!		0.0000  0.0000  1.0000
so i decide to report back to the waitress because it was completely inedible.		0.2727  0.4545  0.2727
so rude!!!		1.0000  0.0000  0.0000
so rushing us out was absolutely unnecessary!		0.8000  0.2000  0.0000
so what you really end up paying for is the restaurant not the food.		0.4545  0.1818  0.3636
"so, i switch with my boyfriend again to see if maybe i could stomach the meat and spinach again, but the spinach was so undercooked that i just could not bite through it."		0.3226  0.4839  0.1935
"so, if you're walking by and thinking about dining, you might want to see who's going to be seating you first..."		0.3043  0.3913  0.3043
some pineapple covered in a glaze of some kind and some pear tart thing not impressive at all.		0.1765  0.3529  0.4706
somehow working the italian charm with constant mille grazie does not constitute proper service.		0.3158  0.2632  0.4211
someone else recommended the dessert - we also left that.		0.1111  0.4444  0.4444
"sometimes i get bad food and bad service, sometimes i get good good and bad service."		0.4737  0.0000  0.5263
sometimes i get good food and ok service.		0.2222  0.4444  0.3333
"sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner."		0.5185  0.3333  0.1481
spreads and toppings are great - though a bit pricey.		0.5455  0.2727  0.1818
staff is very accomodating.		0.6667  0.0000  0.3333
steamed fresh so brought hot hot hot to your table.		0.2667  0.5333  0.2000
stepped on my foot on the second time he reached over me to adjust lighting.		0.4615  0.2308  0.3077
"stick with the chicken, beef, and lamb dishes."		0.4444  0.3333  0.2222
subtle food and service		0.0000  0.6000  0.4000
such a disappointment...		1.0000  0.0000  0.0000
super yummy pizza!		0.4000  0.4000  0.2000
supercilious scorn is in.		0.4000  0.2000  0.4000
sushi experience was unbelievable with my fiance.		0.2857  0.4286  0.2857
taking hot dogs to the next level		0.1429  0.2857  0.5714
tasty dog!		0.6667  0.0000  0.3333
taxan delicious!		1.0000  0.0000  0.0000
"terrible, terrible management - deserves to be shut-down."		0.2727  0.3636  0.3636
"thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up."		0.2609  0.3913  0.3478
the all-u-can-eat sushi is definitely in very poor quality.		0.4444  0.0000  0.5556
"the ambience is pretty and nice for conversation, so a casual lunch here would probably be best."		0.6667  0.2667  0.0667
"the ambience was nice, but service wasn't so great."		0.6667  0.0000  0.3333
"the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty."		0.2667  0.4667  0.2667
"the anti-pasta was excellent, especially the calamari, as were the filling pasta mains."		0.2308  0.2308  0.5385
the appetizers are also delicious!		0.6667  0.0000  0.3333
the appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each).		0.1724  0.3793  0.4483
the atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.		0.2941  0.4118  0.2941
"the atmosphere is nothing special, but it feels like a sushi establishment in tokyo."		0.2308  0.3077  0.4615
the atmosphere is relaxed and casual.		0.2000  0.4000  0.4000
"the atmosphere is unheralded, the service impecible, and the food magnificant."		0.0000  0.3636  0.6364
"the atmosphere isn't the greatest , but i suppose that's how they keep the prices down ."		0.2941  0.4706  0.2353
the atmosphere was great.		0.3333  0.3333  0.3333
"the atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors."		0.2632  0.5263  0.2105
"the back garden sitting area is very pleasant, where you can see their personal herb garden."		0.0667  0.6000  0.3333
"the bagels always warm, soft on the inside, crispy on the outside and enormous in size."		0.5333  0.2000  0.2667
the baked clams octopus we shared as appetizers were the best we've ever had!!		0.4000  0.0667  0.5333
the best pad thai i've ever had.		0.3333  0.4444  0.2222
"the bibimbap was average, but the stone bowl wasn't even close to sizzling."		0.3846  0.1538  0.4615
the big complaint: no toasting available.		0.2857  0.5714  0.1429
"the blond wood decor is very soothing, the premium sake is excellent and the service is great."		0.2353  0.2353  0.5294
the boths are not as small as some of the reviews make them out to look they're perfect for 2 people.		0.2941  0.2941  0.4118
"the bread was stale, the salad was overpriced and empty."		0.2222  0.3333  0.4444
the bread we received was horrible - rock hard and cold - and the 'free' appetizer of olives was disappointing.		0.2609  0.3043  0.4348
the brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.		0.0000  0.4706  0.5294
the characters really make for an enjoyable experience.		0.6667  0.3333  0.0000
"the chicken lollipop is my favorite, most of the dishes (i have to agree with a previous reviewer) are quite oily and very spicy, espeically the chilli chicken."		0.4815  0.3333  0.1852
"the chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm."		0.4286  0.1429  0.4286
the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan.		0.3913  0.1304  0.4783
the combination of super-fresh ingredients in the dishes are unusual but really delicious.		0.4615  0.3846  0.1538
the counter service is bad.		0.2000  0.2000  0.6000
the cream cheeses are out of this world and i love that coffee!!		0.0909  0.4545  0.4545
"the crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components."		0.4242  0.2121  0.3636
"the crust is thin, the ingredients are fresh and the staff is friendly."		0.6364  0.2727  0.0909
the crust was imazingly cooked well and pizza was fully loaded:):):)		0.2727  0.6364  0.0909
"the dancing, white river and millenium rolls are musts."		0.3636  0.5455  0.0909
the decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 frickin hours to come!!!!		0.2121  0.3636  0.4242
"the decor in this place is very diner-ish and the kind of place you expect in the east village - not romantic, just simple, small and sparse."		0.3448  0.1034  0.5517
"the decor is night tho...but they really need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern."		0.4000  0.2857  0.3143
the decor is very simple but comfortable.		0.8000  0.2000  0.0000
